,address,bookmarks,categories,district,link,location,price_range,title
827,旺角花園街18-24號地下4號舖,1.5K,"['台灣菜', '台式飲品']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%A4%A9%E4%BB%81%E8%8C%97%E8%8C%B6-%E6%97%BA%E8%A7%92-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E5%8F%B0%E5%BC%8F%E9%A3%B2%E5%93%81-r167840,Kowloon,$50以下,天仁茗茶 TenRen's Tea
828,旺角彌敦道688號旺角中心1樓F55號舖,1.4K,"['台灣菜', '小食店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8F%B0%E7%81%A3et%E9%B9%BD%E6%B0%B4%E9%9B%9E-%E6%97%BA%E8%A7%92-%E5%8F%B0%E7%81%A3%E8%8F%9C-r509037,Kowloon,$50以下,台灣ET鹽水雞 ET Taiwanese Salted Flavored Chicken
829,旺角西洋菜南街208號地舖,1.3K,['台灣菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-101%E8%87%BA%E7%81%A3%E5%93%81%E5%91%B3%E9%A4%A8-%E6%97%BA%E8%A7%92-%E5%8F%B0%E7%81%A3%E8%8F%9C-r435754,Kowloon,$50以下,101臺灣品味館
830,旺角弼街49號地下A號舖,1.3K,"['台灣菜', '台式飲品']",Mong Kok,https://www.openrice.com/zh/hongkong/r-koi-the-%E6%97%BA%E8%A7%92-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E5%8F%B0%E5%BC%8F%E9%A3%B2%E5%93%81-r499853,Kowloon,$50以下,KOI Thé (弼街)
831,旺角登打士街43P - 43S號鴻輝大廈地下9B號舖,1.3K,"['台灣菜', '台式飲品']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E8%8C%B6%E8%8C%B6go-%E6%97%BA%E8%A7%92-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E5%8F%B0%E5%BC%8F%E9%A3%B2%E5%93%81-r728437,Kowloon,$50以下,茶茶Go 旺角 Chachago 旺角
832,旺角彌敦道688號旺角中心1期2樓SA28A號舖,1.3K,"['台灣菜', '台式飲品']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%88%9D%E5%BF%83-%E6%97%BA%E8%A7%92-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E6%9E%9C%E6%B1%81-r623416,Kowloon,$50以下,初心 (旺角中心) Never forget (Argyle Centre)
833,旺角奶路臣街17號The Forest 1樓107-108號舖,52.1K,"['泰國菜', '咖喱']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%9D%92%E8%8A%B1-%E6%97%BA%E8%A7%92-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E5%92%96%E5%96%B1-r541080,Kowloon,$101-200,青花 (The Forest) Champak Restaurant by ATUM (The Forest)
834,旺角彌敦道726號16樓,26.9K,"['韓國菜', '日式放題']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%A0%85%E9%9F%93%E7%89%9B%E9%9F%93%E7%87%92%E6%94%BE%E9%A1%8C-%E6%97%BA%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E9%9F%93%E7%87%92-r586782,Kowloon,$201-400,堅韓牛韓燒放題 Real Hanwoo
835,旺角彌敦道577號高氏大樓4樓,68.1K,"['西式', '甜品/糖水']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%AD%96%E5%95%A1-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r23308,Kowloon,$101-200,孖啡 Double Cafe
836,旺角亞皆老街31號地舖,12.8K,['日本菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-sukiya-%E3%81%99%E3%81%8D%E5%AE%B6-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-r654547,Kowloon,$50以下,SUKIYA すき家
837,旺角奶路臣街12-26號啟賢大廈地下7B號舖,6.8K,"['韓國菜', '小食店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%98%BF%E9%87%8C%E9%83%8E%E7%86%B1%E7%8B%97%E6%A3%92-%E6%97%BA%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-r631545,Kowloon,$50以下,阿里郎熱狗棒 Arirang Hot Dog
838,旺角廣華街2-20號翠園大樓二期地下5號舖,5.9K,"['越南菜', '粉麵/米線']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E8%B6%8A%E7%94%B7%E4%BB%94-%E6%97%BA%E8%A7%92-%E8%B6%8A%E5%8D%97%E8%8F%9C-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r663751,Kowloon,$50以下,越男仔 De Viet Son
839,旺角廣華街1號潮流地域地下G23號舖,3.6K,"['泰國菜', '甜品/糖水']",Mong Kok,https://www.openrice.com/zh/hongkong/r-foodie-%E6%B3%B0%E5%BC%8F%E7%85%8E%E9%A4%85-%E6%97%BA%E8%A7%92-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r718944,Kowloon,$50以下,Foodie 泰式煎餅
840,旺角上海街557號旺角綜合大樓2樓旺角熟食市場2號舖,3.1K,['泰國菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-%E6%B3%B0%E9%A2%A8%E4%BD%B3%E5%91%B3%E6%B5%B7%E5%8D%97%E9%9B%9E-%E6%97%BA%E8%A7%92-%E6%B3%B0%E5%9C%8B%E8%8F%9C-r554728,Kowloon,$50以下,泰風佳味海南雞
841,旺角彌敦道688號旺角中心1期2樓SB02號舖,3K,"['日本菜', '小食店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%9C%9F-%E7%AB%A0%E9%AD%9A%E7%84%A1%E9%9B%99-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-r658440,Kowloon,$50以下,真‧章魚無雙
842,旺角亞皆老街8號朗豪坊4樓F1號舖,2.9K,"['韓國菜', '三文治']",Mong Kok,https://www.openrice.com/zh/hongkong/r-isaac-toast-%E6%97%BA%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E4%B8%89%E6%96%87%E6%B2%BB-r675950,Kowloon,$50以下,Isaac Toast (朗豪坊)
843,旺角彌敦道688號旺角中心一期2樓SA30A舖,2.2K,"['日本菜', '壽司/刺身']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E6%89%8B%E5%8D%B7%E9%A7%85-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r498012,Kowloon,$50以下,手卷駅 pop sushi
844,旺角豉油街29號地下4A號舖,1.8K,"['日本菜', '台式飲品']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%B0%8F%E8%8C%B6%E5%B1%8B-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%8F%B0%E5%BC%8F%E9%A3%B2%E5%93%81-r707755,Kowloon,$50以下,小茶屋 Kochaya
845,旺角香港旺角通菜街2A-2P號鴻光大廈A座,1.8K,"['越南菜', '粉麵/米線']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%A4%A7%E5%8F%BB%E8%B6%8A%E5%8D%97%E7%89%9B%E8%82%89%E7%B2%89%E9%A4%90%E5%BB%B3-%E6%97%BA%E8%A7%92-%E8%B6%8A%E5%8D%97%E8%8F%9C-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r23526,Kowloon,$50以下,大叻越南牛肉粉餐廳 Dalat Vietnamese Restaurant
846,旺角豉油街60號鴻都大廈3座地舖,1.7K,"['日本菜', '西式糕點']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8C%97%E6%B5%B7%E9%81%93%E7%89%9B%E4%B9%B3%E8%9B%8B%E7%B3%95-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E8%A5%BF%E5%BC%8F%E7%B3%95%E9%BB%9E-r674738,Kowloon,$50以下,北海道牛乳蛋糕
847,旺角通菜街121號6號舖,1.1K,"['日本菜', '鐵板燒']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E4%B8%80%E4%BC%91%E9%90%B5%E6%9D%BF%E7%87%92-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E9%90%B5%E6%9D%BF%E7%87%92-r744343,Kowloon,$50以下,一休鐵板燒 Ikkyu Teppan
848,旺角彌敦道688號旺角中心1期1樓F87A號舖,1.1K,"['日本菜', '壽司/刺身']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%82%99%E7%A7%8B-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r675055,Kowloon,$50以下,炙秋 Fight For Sushi
849,旺角上海街488號順明大廈地下5號舖,1K,"['日本菜', '壽司/刺身']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%AD%9A%E5%A3%BD%E5%8F%B8%E3%81%AE%E5%88%BA%E8%BA%AB%E5%B0%88%E9%96%80%E5%BA%97-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r121906,Kowloon,$50以下,魚壽司の刺身專門店 Sushi Sashimi Shop
850,旺角奶路臣街17號The Forest 2樓207號舖,1K,"['日本菜', '漢堡包']",Mong Kok,https://www.openrice.com/zh/hongkong/r-mos-cafe-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%BC%A2%E5%A0%A1%E5%8C%85-r542558,Kowloon,$50以下,MOS Cafe
851,旺角彌敦道565-567號銀座廣場LG樓,3.7K,"['日本菜', '日式放題']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%A5%9E%E7%87%88%E7%87%92-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E9%9F%93%E7%87%92-r741239,Kowloon,$201-400,神燈燒 Magic Lantern Grill
852,旺角奶路臣街17號The Forest 1樓107-108號舖,52.1K,"['泰國菜', '咖喱']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%9D%92%E8%8A%B1-%E6%97%BA%E8%A7%92-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E5%92%96%E5%96%B1-r541080,Kowloon,$101-200,青花 (The Forest) Champak Restaurant by ATUM (The Forest)
853,旺角亞皆老街8號朗豪坊4樓7號舖,10.5K,"['川菜 (四川)', '滬菜 (上海)']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8D%81%E5%8D%81%E5%B7%9D%E6%BB%AC%E6%96%99%E7%90%86-%E6%97%BA%E8%A7%92-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r731235,Kowloon,$51-100,十十川滬料理
854,旺角通菜街97號地舖,34.4K,['泰國菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%98%BF%E4%BE%86%E6%B3%B0%E5%BC%8F%E5%9C%B0%E9%81%93%E9%A2%A8%E5%91%B3-%E6%97%BA%E8%A7%92-%E6%B3%B0%E5%9C%8B%E8%8F%9C-r472513,Kowloon,$51-100,阿來泰式地道風味 Aroy Khao Man Gai
855,旺角通菜街73號地下,25.7K,"['日本菜', '拉麵']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E4%B8%80%E7%94%9F%E6%87%B8%E9%BA%B5-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r599307,Kowloon,$51-100,一生懸麵 Issyokemen
856,旺角快富街39號建煌華廈地舖,25.3K,"['日本菜', '拉麵']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E6%BC%81%E5%A0%B4%E5%8F%B0%E9%A2%A8-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r445841,Kowloon,$51-100,漁場台風 Isaba Taifu
857,旺角砵蘭街99號地舖,19.4K,"['越南菜', '粉麵/米線']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E8%B6%8A%E7%99%BC%E5%9C%B0%E9%81%93%E6%B2%B3%E5%85%A7%E6%96%99%E7%90%86-%E6%97%BA%E8%A7%92-%E8%B6%8A%E5%8D%97%E8%8F%9C-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r528094,Kowloon,$51-100,越發地道河內料理 Pho Viet Authentic Hanoi Cuisine
858,旺角彌敦道726號1樓,17.8K,['越南菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8D%97%E8%B6%8A%E5%8D%97%E5%92%96%E5%95%A1%E5%BB%B3-%E6%97%BA%E8%A7%92-%E8%B6%8A%E5%8D%97%E8%8F%9C-r690913,Kowloon,$51-100,南越南咖啡廳 NAM VIET NAM CAFÉ
859,旺角通菜街2A-2P號鴻光大廈地下D號舖,17K,"['日本菜', '咖喱']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%9F%B3%E9%8D%8B%E5%A0%82-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%92%96%E5%96%B1-r601527,Kowloon,$51-100,石鍋堂 ISHINABE CAFE
860,旺角上海街618號地下G01號舖,14.2K,"['馬來西亞菜', '咪嘥嘢食店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E8%98%87%E5%AA%BD-%E8%98%87%E5%AA%BD%E9%A6%AC%E4%BE%86%E8%A5%BF%E4%BA%9E%E8%8C%B6%E9%A4%90%E5%AE%A4-%E6%97%BA%E8%A7%92-%E9%A6%AC%E4%BE%86%E8%A5%BF%E4%BA%9E%E8%8F%9C-r660279,Kowloon,$51-100,蘇媽.蘇媽馬來西亞茶餐室 Kedai Kopi Semua Semua
861,旺角通菜街23號地下,11.8K,['日本菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%82%8E%E5%A4%A9%E4%B8%BC-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-r519733,Kowloon,$51-100,炎天丼 Hono Tenndon
862,旺角通菜街78號地舖,10.7K,"['日本菜', '烤肉']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%89%9B%E6%A5%B5-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E7%83%A4%E8%82%89-r617048,Kowloon,$51-100,牛極 (通菜街) Gyuugoku Stone Grill Steak (Tung Choi Street)
863,旺角花園街3-5號鴻威大廈地下6號舖,10.6K,"['日本菜', '壽司/刺身']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E4%B8%BC%E7%87%83%E9%A3%9F%E5%A0%82-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r722601,Kowloon,$51-100,丼燃食堂 DONYIN DINER
864,旺角通菜街119號地舖,10.5K,"['韓國菜', '甜品/糖水']",Mong Kok,https://www.openrice.com/zh/hongkong/r-nun-desserts-cafe-%E6%97%BA%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r453250,Kowloon,$51-100,Nun Desserts Cafe
865,旺角通菜街21號地舖,9.7K,['韓國菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%A6%96%E7%88%BE%E7%9F%B3%E9%8D%8B%E7%87%92-%E6%97%BA%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-r45159,Kowloon,$51-100,首爾石鍋燒 Seoul Korean Restaurant
866,旺角廣華街3號百利達廣場地下1號舖,9.1K,"['日本菜', '沙律']",Mong Kok,https://www.openrice.com/zh/hongkong/r-poketoke-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%B2%99%E5%BE%8B-r713197,Kowloon,$51-100,PokéToké
867,旺角通菜街142-146號啟運大廈地下A舖,9K,['日本菜'],Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%90%89%E8%B1%9A%E5%B1%8B%E5%90%89%E5%88%97%E8%B1%AC%E6%89%92%E5%B0%88%E9%96%80%E5%BA%97-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-r135315,Kowloon,$51-100,吉豚屋吉列豬扒專門店 Ca-Tu-Ya
868,旺角廣華街13號廣輝大廈地下1號舖,7.8K,"['日本菜', '拉麵']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%98%BF%E4%B9%85%E6%A0%B9%E5%92%8C%E7%89%9B%E6%8B%89%E9%BA%B5%E5%B1%8B-%E6%97%BA%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r617393,Kowloon,$51-100,阿久根和牛拉麵屋
869,旺角亞皆老街8號朗豪坊4樓7號舖,10.5K,"['川菜 (四川)', '滬菜 (上海)']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8D%81%E5%8D%81%E5%B7%9D%E6%BB%AC%E6%96%99%E7%90%86-%E6%97%BA%E8%A7%92-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r731235,Kowloon,$51-100,十十川滬料理
870,旺角洗衣街39號金雞廣場25樓08-09室,53.2K,"['意大利菜', '西式']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%AC%AC%E4%B8%89%E7%AB%99-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-r494380,Kowloon,$51-100,第三站 Station 3 Cafe
871,旺角彌敦道726號16樓,26.9K,"['韓國菜', '日式放題']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%A0%85%E9%9F%93%E7%89%9B%E9%9F%93%E7%87%92%E6%94%BE%E9%A1%8C-%E6%97%BA%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E9%9F%93%E7%87%92-r586782,Kowloon,$201-400,堅韓牛韓燒放題 Real Hanwoo
872,旺角洗衣街39號金雞廣場25樓08-09室,53.2K,"['意大利菜', '西式']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%AC%AC%E4%B8%89%E7%AB%99-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-r494380,Kowloon,$51-100,第三站 Station 3 Cafe
873,旺角黑布街74號藝興大廈地下2及3號舖,25.3K,"['西式', '甜品/糖水']",Mong Kok,https://www.openrice.com/zh/hongkong/r-joyful-dessert-house-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E9%9B%AA%E7%B3%95-%E4%B9%B3%E9%85%AA-r171276,Kowloon,$51-100,Joyful Dessert House
874,旺角亞皆老街8號朗豪坊12樓1A號舖,13.5K,"['西式', '美國菜']",Mong Kok,https://www.openrice.com/zh/hongkong/r-texas-burger-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E6%BC%A2%E5%A0%A1%E5%8C%85-r593516,Kowloon,$51-100,Texas Burger
875,旺角豉油街10號地舖,12.6K,"['西式', '麵包店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-bforbagel-by-404-lot-fine-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r697787,Kowloon,$51-100,Bforbagel by 404 LOT FINE
876,旺角通菜街10號地舖,11.9K,"['西式', 'All Day Breakfast']",Mong Kok,https://www.openrice.com/zh/hongkong/r-grind-size-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r708916,Kowloon,$51-100,GRIND SIZE
877,旺角登打士街43H號登打士廣場9樓,10.6K,"['西式', '樓上cafe']",Mong Kok,https://www.openrice.com/zh/hongkong/r-cafe-fabulous-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-r514031,Kowloon,$51-100,Cafe Fabulous
878,旺角豉油街6號地舖,8.8K,"['西式', '咖啡店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8D%8A%E8%B7%AF%E5%92%96%E5%95%A1-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-r661504,Kowloon,$51-100,半路咖啡 Halfway Coffee
879,旺角登打士街36號恆威商業中心17樓,8.6K,"['意大利菜', '樓上cafe']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%BE%8D%E8%8F%AF%E8%BB%92%E5%92%96%E5%95%A1%E5%AE%A4-%E6%97%BA%E8%A7%92-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-r161996,Kowloon,$51-100,龍華軒咖啡室 Coffee Lowa
880,旺角西洋菜南街38-40號萬高商業大廈3樓,8.4K,"['西式', '麵包店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%92%96%E5%95%A1%E7%B6%A0%E8%8C%B6-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E9%9B%AA%E7%B3%95-%E4%B9%B3%E9%85%AA-r183695,Kowloon,$51-100,咖啡綠茶 Coffee Green Tea
881,"旺角彌敦道585號富時中心地下1,2號舖",8.2K,"['西式', '甜品/糖水']",Mong Kok,https://www.openrice.com/zh/hongkong/r-j-co-donuts-coffee-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r544733,Kowloon,$51-100,J.Co Donuts & Coffee
882,旺角登打士街43H號登打士廣場5樓,8.1K,"['西式', '西式糕點']",Mong Kok,https://www.openrice.com/zh/hongkong/r-bestow-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E8%A5%BF%E5%BC%8F%E7%B3%95%E9%BB%9E-r723219,Kowloon,$51-100,Bestow
883,旺角亞皆老街8號朗豪坊4樓11號舖,8K,"['法國菜', '三文治']",Mong Kok,https://www.openrice.com/zh/hongkong/r-passion-%E6%97%BA%E8%A7%92-%E6%B3%95%E5%9C%8B%E8%8F%9C-%E8%A5%BF%E5%BC%8F%E7%B3%95%E9%BB%9E-r472569,Kowloon,$51-100,Passion (朗豪坊)
884,旺角彌敦道577號高氏大樓3樓A-B室,7.6K,"['意大利菜', '西式']",Mong Kok,https://www.openrice.com/zh/hongkong/r-the-mafe-cafe-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r561483,Kowloon,$51-100,The Mafe Cafe
885,旺角通菜街6號地舖,5.1K,"['意大利菜', '海鮮']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E6%84%8F%E6%AD%90-%E6%97%BA%E8%A7%92-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-%E7%84%A1%E8%82%89%E9%A4%90%E5%96%AE-r159169,Kowloon,$51-100,意歐 Cafe Retour
886,旺角登打士街36號恆威商業中心9樓,4.6K,"['西式', '樓上cafe']",Mong Kok,https://www.openrice.com/zh/hongkong/r-anymomentcafe-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-r16277,Kowloon,$51-100,AnyMomentCafé
887,旺角亞皆老街8號朗豪坊4樓7號舖,10.5K,"['川菜 (四川)', '滬菜 (上海)']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8D%81%E5%8D%81%E5%B7%9D%E6%BB%AC%E6%96%99%E7%90%86-%E6%97%BA%E8%A7%92-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r731235,Kowloon,$51-100,十十川滬料理
888,旺角彌敦道577號高氏大樓4樓,68.1K,"['西式', '甜品/糖水']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%AD%96%E5%95%A1-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r23308,Kowloon,$101-200,孖啡 Double Cafe
889,旺角彌敦道726號16樓,26.9K,"['韓國菜', '日式放題']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%A0%85%E9%9F%93%E7%89%9B%E9%9F%93%E7%87%92%E6%94%BE%E9%A1%8C-%E6%97%BA%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E9%9F%93%E7%87%92-r586782,Kowloon,$201-400,堅韓牛韓燒放題 Real Hanwoo
890,旺角通菜街1M-1T號華發大廈地下C號舖,31.2K,"['港式', '粉麵/米線']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%8D%81%E4%B8%89%E5%A7%A8-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r570296,Kowloon,$51-100,十三姨 (通菜街) Lady 13 Kitchen (Tung Choi Street)
891,旺角通菜街1A-1L威達Deli 2商業大廈2樓B舖,18.8K,"['港式', '中菜館']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%A6%B9%E8%A8%98%E5%A4%A7%E6%8E%92%E6%AA%94-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-r452063,Kowloon,$51-100,妹記大排檔 Mui Kee Cookfood Stall
892,旺角洗衣街88號2樓,17.1K,"['港式', '素食']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%84%A1%E8%82%89%E9%A3%9F-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-%E7%B4%A0%E9%A3%9F-r557528,Kowloon,$51-100,無肉食 (洗衣街) Ahimsa Buffet (Sai Yee Street)
893,旺角西洋菜南街107號地下,14.9K,"['港式', '茶餐廳/冰室']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E8%8F%AF%E6%98%9F%E5%86%B0%E5%AE%A4-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-r92715,Kowloon,$51-100,華星冰室 (西洋菜南街) Chrisly Café (Sai Yeung Choi Street South)
894,旺角太子道西193號MOKO新世紀廣場2樓205號舖,11.2K,"['港式', '海鮮']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E5%B0%8F%E7%9A%87%E5%BA%9C-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-%E6%B5%B7%E9%AE%AE-r674402,Kowloon,$51-100,小皇府 (MOKO新世紀廣場) King's Bistro (MOKO)
895,旺角通菜街2Q-2Z號鴻輝大廈地下2號舖,11.1K,"['港式', '雲吞/餃子']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E7%94%9C%E8%A8%98%E9%A4%83%E5%AD%90-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-%E9%9B%B2%E5%90%9E-%E9%A4%83%E5%AD%90-r689584,Kowloon,$51-100,甜記餃子 Tin Kee Dumplings Restaurant
896,旺角彌敦道700號 T.O.P. 地下14號舖,8.2K,"['港式', '小食店']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E9%9B%9E%E7%BF%BC%E5%B1%B1-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-r610035,Kowloon,$51-100,雞翼山 (T.O.P This is Our Place) Chicken Wings Mountain (T.O.P This is Our Place)
897,旺角通菜街2Q-2Z號鴻輝大廈地下7號舖,8.2K,"['港式', '茶餐廳/冰室']",Mong Kok,https://www.openrice.com/zh/hongkong/r-%E4%B8%80%E6%97%A5%E4%B8%89%E9%A4%90-%E6%97%BA%E8%A7%92-%E6%B8%AF%E5%BC%8F-r691503,Kowloon,$51-100,一日三餐
